get  key  time: 0.00201131 s, token_id len: 33, device: disk
get  key  time: 0.00013858 s, token_id len: 57, device: cuda:0
get value time: 0.00012947 s, token_id len: 57, device: cuda:0
get  key  time: 0.00077141 s, token_id len: 10, device: disk
get value time: 0.00095098 s, token_id len: 10, device: disk
get  key  time: 0.00014286 s, token_id len: 57, device: cuda:0
get value time: 0.00012944 s, token_id len: 57, device: cuda:0
get  key  time: 0.00100129 s, token_id len: 10, device: disk
get value time: 0.00091747 s, token_id len: 10, device: disk
get  key  time: 0.00014281 s, token_id len: 57, device: cuda:0
get value time: 0.00012832 s, token_id len: 57, device: cuda:0
get  key  time: 0.00100225 s, token_id len: 10, device: disk
get value time: 0.00091470 s, token_id len: 10, device: disk
get  key  time: 0.00014182 s, token_id len: 57, device: cuda:0
get value time: 0.00012919 s, token_id len: 57, device: cuda:0
get  key  time: 0.00010929 s, token_id len: 10, device: cuda:0
get value time: 0.00010193 s, token_id len: 10, device: cuda:0
get  key  time: 0.00013780 s, token_id len: 57, device: cuda:0
get value time: 0.00012813 s, token_id len: 57, device: cuda:0
get  key  time: 0.00088542 s, token_id len: 10, device: disk
get value time: 0.00094403 s, token_id len: 10, device: disk
get  key  time: 0.00014135 s, token_id len: 57, device: cuda:0
get value time: 0.00013327 s, token_id len: 57, device: cuda:0
get  key  time: 0.00089139 s, token_id len: 10, device: disk
get value time: 0.00111712 s, token_id len: 10, device: disk
get  key  time: 0.00014468 s, token_id len: 57, device: cuda:0
get value time: 0.00013293 s, token_id len: 57, device: cuda:0
get  key  time: 0.00115914 s, token_id len: 10, device: disk
get value time: 0.00094257 s, token_id len: 10, device: disk
get  key  time: 0.00013917 s, token_id len: 57, device: cuda:0
get value time: 0.00012958 s, token_id len: 57, device: cuda:0
get  key  time: 0.00096137 s, token_id len: 10, device: disk
get value time: 0.00087759 s, token_id len: 10, device: disk
get  key  time: 0.00013926 s, token_id len: 57, device: cuda:0
get value time: 0.00012913 s, token_id len: 57, device: cuda:0
get  key  time: 0.00109657 s, token_id len: 10, device: disk
get value time: 0.00112670 s, token_id len: 10, device: disk
get  key  time: 0.00014062 s, token_id len: 57, device: cuda:0
get value time: 0.00013001 s, token_id len: 57, device: cuda:0
get  key  time: 0.00098225 s, token_id len: 10, device: disk
get value time: 0.00085387 s, token_id len: 10, device: disk
get  key  time: 0.00013956 s, token_id len: 57, device: cuda:0
get value time: 0.00012836 s, token_id len: 57, device: cuda:0
get  key  time: 0.00108824 s, token_id len: 10, device: disk
get value time: 0.00097268 s, token_id len: 10, device: disk
get  key  time: 0.00014322 s, token_id len: 57, device: cuda:0
get value time: 0.00013070 s, token_id len: 57, device: cuda:0
get  key  time: 0.00110133 s, token_id len: 10, device: disk
get value time: 0.00090753 s, token_id len: 10, device: disk
get  key  time: 0.00014065 s, token_id len: 57, device: cuda:0
get value time: 0.00012935 s, token_id len: 57, device: cuda:0
get  key  time: 0.00099267 s, token_id len: 10, device: disk
get value time: 0.00097360 s, token_id len: 10, device: disk
get  key  time: 0.00013967 s, token_id len: 57, device: cuda:0
get value time: 0.00013293 s, token_id len: 57, device: cuda:0
get  key  time: 0.00096714 s, token_id len: 10, device: disk
get value time: 0.00099725 s, token_id len: 10, device: disk
get  key  time: 0.00014118 s, token_id len: 57, device: cuda:0
get value time: 0.00013025 s, token_id len: 57, device: cuda:0
get  key  time: 0.00109345 s, token_id len: 10, device: disk
get value time: 0.00094460 s, token_id len: 10, device: disk
get  key  time: 0.00014031 s, token_id len: 57, device: cuda:0
get value time: 0.00012888 s, token_id len: 57, device: cuda:0
get  key  time: 0.00101348 s, token_id len: 10, device: disk
get value time: 0.00072508 s, token_id len: 10, device: disk
get  key  time: 0.00013672 s, token_id len: 57, device: cuda:0
get value time: 0.00012983 s, token_id len: 57, device: cuda:0
get  key  time: 0.00105023 s, token_id len: 10, device: disk
get value time: 0.00105673 s, token_id len: 10, device: disk
get  key  time: 0.00014041 s, token_id len: 57, device: cuda:0
get value time: 0.00012953 s, token_id len: 57, device: cuda:0
get  key  time: 0.00088898 s, token_id len: 10, device: disk
get value time: 0.00092759 s, token_id len: 10, device: disk
get  key  time: 0.00013859 s, token_id len: 57, device: cuda:0
get value time: 0.00012961 s, token_id len: 57, device: cuda:0
get  key  time: 0.00087115 s, token_id len: 10, device: disk
get value time: 0.00087131 s, token_id len: 10, device: disk
get  key  time: 0.00014162 s, token_id len: 57, device: cuda:0
get value time: 0.00012839 s, token_id len: 57, device: cuda:0
get  key  time: 0.00097938 s, token_id len: 10, device: disk
get value time: 0.00073682 s, token_id len: 10, device: disk
get  key  time: 0.00013938 s, token_id len: 57, device: cuda:0
get value time: 0.00012878 s, token_id len: 57, device: cuda:0
get  key  time: 0.00100772 s, token_id len: 10, device: disk
get value time: 0.00093544 s, token_id len: 10, device: disk
get  key  time: 0.00013669 s, token_id len: 57, device: cuda:0
get value time: 0.00012877 s, token_id len: 57, device: cuda:0
get  key  time: 0.00076915 s, token_id len: 10, device: disk
get value time: 0.00100134 s, token_id len: 10, device: disk
get  key  time: 0.00014090 s, token_id len: 57, device: cuda:0
get value time: 0.00013083 s, token_id len: 57, device: cuda:0
get  key  time: 0.00096618 s, token_id len: 10, device: disk
get value time: 0.00085452 s, token_id len: 10, device: disk
get  key  time: 0.00013851 s, token_id len: 57, device: cuda:0
get value time: 0.00013563 s, token_id len: 57, device: cuda:0
get  key  time: 0.00010508 s, token_id len: 10, device: cuda:0
get value time: 0.00010093 s, token_id len: 10, device: cuda:0
get  key  time: 0.00013942 s, token_id len: 57, device: cuda:0
get value time: 0.00012966 s, token_id len: 57, device: cuda:0
get  key  time: 0.00153995 s, token_id len: 38, device: disk
get value time: 0.00191351 s, token_id len: 38, device: disk
get  key  time: 0.00101904 s, token_id len: 15, device: disk
get value time: 0.00100773 s, token_id len: 15, device: disk
get  key  time: 0.00185252 s, token_id len: 19, device: disk
get value time: 0.00145893 s, token_id len: 19, device: disk
get  key  time: 0.00128201 s, token_id len: 4, device: disk
get value time: 0.00073468 s, token_id len: 4, device: disk
get  key  time: 0.00091691 s, token_id len: 10, device: disk
get value time: 0.00109451 s, token_id len: 10, device: disk
get  key  time: 0.00179362 s, token_id len: 30, device: disk
get value time: 0.00152837 s, token_id len: 30, device: disk
get  key  time: 0.00090441 s, token_id len: 8, device: disk
get value time: 0.00085975 s, token_id len: 8, device: disk
get  key  time: 0.00102642 s, token_id len: 10, device: disk
get value time: 0.00100745 s, token_id len: 10, device: disk
get  key  time: 0.00198221 s, token_id len: 32, device: disk
get value time: 0.00195279 s, token_id len: 32, device: disk
get  key  time: 0.00120387 s, token_id len: 6, device: disk
get value time: 0.00091372 s, token_id len: 6, device: disk
get  key  time: 0.00106239 s, token_id len: 10, device: disk
get value time: 0.00090254 s, token_id len: 10, device: disk
get  key  time: 0.00161770 s, token_id len: 2, device: disk
get value time: 0.00222058 s, token_id len: 2, device: disk
get  key  time: 0.00174661 s, token_id len: 22, device: disk
get value time: 0.00154879 s, token_id len: 22, device: disk
get  key  time: 0.00113661 s, token_id len: 4, device: disk
get value time: 0.00114371 s, token_id len: 4, device: disk
get  key  time: 0.00101181 s, token_id len: 10, device: disk
get value time: 0.00110093 s, token_id len: 10, device: disk
get  key  time: 0.00146428 s, token_id len: 2, device: disk
get value time: 0.00159321 s, token_id len: 2, device: disk
get  key  time: 0.00155781 s, token_id len: 22, device: disk
get value time: 0.00181086 s, token_id len: 22, device: disk
get  key  time: 0.00102741 s, token_id len: 4, device: disk
get value time: 0.00108308 s, token_id len: 4, device: disk
get  key  time: 0.00091854 s, token_id len: 10, device: disk
get value time: 0.00120896 s, token_id len: 10, device: disk
get  key  time: 0.00176455 s, token_id len: 35, device: disk
get value time: 0.00193042 s, token_id len: 35, device: disk
get  key  time: 0.00082394 s, token_id len: 3, device: disk
get value time: 0.00096407 s, token_id len: 3, device: disk
get  key  time: 0.00099394 s, token_id len: 10, device: disk
get value time: 0.00104033 s, token_id len: 10, device: disk
get  key  time: 0.00162313 s, token_id len: 32, device: disk
get value time: 0.00216139 s, token_id len: 32, device: disk
get  key  time: 0.00086846 s, token_id len: 5, device: disk
get value time: 0.00095828 s, token_id len: 5, device: disk
get  key  time: 0.00093899 s, token_id len: 10, device: disk
get value time: 0.00101163 s, token_id len: 10, device: disk
get  key  time: 0.00172170 s, token_id len: 36, device: disk
get value time: 0.00196733 s, token_id len: 36, device: disk
get  key  time: 0.00082221 s, token_id len: 2, device: disk
get value time: 0.00112209 s, token_id len: 2, device: disk
get  key  time: 0.00103010 s, token_id len: 10, device: disk
get value time: 0.00104407 s, token_id len: 10, device: disk
get  key  time: 0.00214168 s, token_id len: 36, device: disk
get value time: 0.00153410 s, token_id len: 36, device: disk
get  key  time: 0.00092664 s, token_id len: 2, device: disk
get value time: 0.00091356 s, token_id len: 2, device: disk
get  key  time: 0.00077881 s, token_id len: 10, device: disk
get value time: 0.00107352 s, token_id len: 10, device: disk
get  key  time: 0.00195214 s, token_id len: 30, device: disk
get value time: 0.00194444 s, token_id len: 30, device: disk
get  key  time: 0.00077803 s, token_id len: 8, device: disk
get value time: 0.00095643 s, token_id len: 8, device: disk
get  key  time: 0.00099929 s, token_id len: 10, device: disk
get value time: 0.00098352 s, token_id len: 10, device: disk
get  key  time: 0.00212104 s, token_id len: 37, device: disk
get value time: 0.00169834 s, token_id len: 37, device: disk
get  key  time: 0.00111329 s, token_id len: 1, device: disk
get value time: 0.00094931 s, token_id len: 1, device: disk
get  key  time: 0.00099419 s, token_id len: 10, device: disk
get value time: 0.00093548 s, token_id len: 10, device: disk
get  key  time: 0.00147710 s, token_id len: 30, device: disk
get value time: 0.00174467 s, token_id len: 30, device: disk
get  key  time: 0.00085265 s, token_id len: 5, device: disk
get value time: 0.00108193 s, token_id len: 5, device: disk
get  key  time: 0.00110447 s, token_id len: 10, device: disk
get value time: 0.00092912 s, token_id len: 10, device: disk
get  key  time: 0.00197667 s, token_id len: 32, device: disk
get value time: 0.00192301 s, token_id len: 32, device: disk
get  key  time: 0.00121228 s, token_id len: 6, device: disk
get value time: 0.00121395 s, token_id len: 6, device: disk
get  key  time: 0.00101561 s, token_id len: 10, device: disk
get value time: 0.00078904 s, token_id len: 10, device: disk
get  key  time: 0.00137419 s, token_id len: 34, device: disk
get value time: 0.00136412 s, token_id len: 34, device: disk
get  key  time: 0.00079715 s, token_id len: 4, device: disk
get value time: 0.00098679 s, token_id len: 4, device: disk
get  key  time: 0.00105850 s, token_id len: 10, device: disk
get value time: 0.00102387 s, token_id len: 10, device: disk
get  key  time: 0.00197244 s, token_id len: 25, device: disk
get value time: 0.00197366 s, token_id len: 25, device: disk
get  key  time: 0.00108413 s, token_id len: 3, device: disk
get value time: 0.00097821 s, token_id len: 3, device: disk
get  key  time: 0.00253549 s, token_id len: 10, device: disk
get value time: 0.00077299 s, token_id len: 10, device: disk
get  key  time: 0.00183513 s, token_id len: 36, device: disk
get value time: 0.00128356 s, token_id len: 36, device: disk
get  key  time: 0.00111237 s, token_id len: 2, device: disk
get value time: 0.00091494 s, token_id len: 2, device: disk
get  key  time: 0.00102270 s, token_id len: 10, device: disk
get value time: 0.00101899 s, token_id len: 10, device: disk
get  key  time: 0.00195305 s, token_id len: 32, device: disk
get value time: 0.00194793 s, token_id len: 32, device: disk
get  key  time: 0.00133131 s, token_id len: 6, device: disk
get value time: 0.00109453 s, token_id len: 6, device: disk
get  key  time: 0.00099147 s, token_id len: 10, device: disk
get value time: 0.00091753 s, token_id len: 10, device: disk
get  key  time: 0.00196700 s, token_id len: 37, device: disk
get value time: 0.00132812 s, token_id len: 37, device: disk
get  key  time: 0.00100742 s, token_id len: 1, device: disk
get value time: 0.00090673 s, token_id len: 1, device: disk
get  key  time: 0.00100839 s, token_id len: 10, device: disk
get value time: 0.00103318 s, token_id len: 10, device: disk
get  key  time: 0.00164920 s, token_id len: 36, device: disk
get value time: 0.00184146 s, token_id len: 36, device: disk
get  key  time: 0.00103311 s, token_id len: 2, device: disk
get value time: 0.00129693 s, token_id len: 2, device: disk
get  key  time: 0.00103835 s, token_id len: 10, device: disk
get value time: 0.00101501 s, token_id len: 10, device: disk
get  key  time: 0.00201587 s, token_id len: 36, device: disk
get value time: 0.00161289 s, token_id len: 36, device: disk
get  key  time: 0.00107289 s, token_id len: 2, device: disk
